experiment_num,timestamp,soc_config,scheduler,workload_name,job_list,job_probabilities,ave_latency,average_concurrent_jobs,completed_jobs,cumulative_execution_time,data_colocated,data_forwarded,data_from_memory,deadlines_met,deadlines_missed,edp,execution_time,injected_jobs,memory_bandwidth,num_RELIEF_forwards,num_colocations,num_forwards,task_runtime_variance,time_moving_memory,total_energy
310,2025-12-04 15:03:18,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,GEDF_D,mixed_balanced,"[[1,1,1,1,1]]",[],10711.2,2.8,5,53556.0,10223616,1556480,23022616,4,1,181.5,25632.0,5,8000,0,156,24,69589191,0,0.007081
311,2025-12-04 15:03:20,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,GEDF_D,mixed_vision_heavy,"[[2,2,0,2,0]]",[],24918.333333,3.0,6,149510.0,917504,2179072,5691440,2,4,732.95,52742.0,6,8000,0,14,34,352902017,0,0.013897
312,2025-12-04 15:03:20,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,GEDF_D,mixed_ml_heavy,"[[0,0,2,0,2]]",[],15368.0,2.5,4,61472.0,5242880,0,55574528,0,4,53.85,16387.0,4,8000,0,80,0,1343604,0,0.003286
313,2025-12-04 15:03:21,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,GEDF_N,single_canny,"[[1,0,0,0,0]]",[],4018.0,1.0,1,4018.0,327680,573440,17072,1,0,4.29,4018.0,1,8000,0,5,9,,0,0.001069
314,2025-12-04 15:03:22,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,GEDF_N,single_deblur,"[[0,1,0,0,0]]",[],16560.0,1.0,1,16560.0,0,1687552,345580,1,0,72.89,16560.0,1,8000,0,0,26,,0,0.004402
315,2025-12-04 15:03:22,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,GEDF_N,single_gru,"[[0,0,1,0,0]]",[],2939.0,1.0,1,2939.0,4653056,0,9502720,1,0,1.82,2939.0,1,8000,0,71,0,,0,0.000619
316,2025-12-04 15:03:23,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,GEDF_N,single_harris,"[[0,0,0,1,0]]",[],6853.0,1.0,1,6853.0,262144,507904,672636,1,0,12.34,6853.0,1,8000,0,4,8,,0,0.0018
317,2025-12-04 15:03:24,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,GEDF_N,single_lstm,"[[0,0,0,0,1]]",[],4058.0,1.0,1,4058.0,3080192,0,13172736,1,0,3.36,4058.0,1,8000,0,47,0,,0,0.000828
318,2025-12-04 15:03:25,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,GEDF_N,mixed_balanced,"[[1,1,1,1,1]]",[],13250.4,2.8,5,66252.0,7995392,1097728,25709592,3,2,181.65,25696.0,5,8000,0,122,17,82961190,0,0.007069
319,2025-12-04 15:03:26,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,GEDF_N,mixed_vision_heavy,"[[2,2,0,2,0]]",[],26830.0,3.0,6,160980.0,655360,2637824,5494832,1,5,782.8,54672.0,6,8000,0,10,41,211285687,0,0.014318
320,2025-12-04 15:03:27,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,GEDF_N,mixed_ml_heavy,"[[0,0,2,0,2]]",[],16574.5,2.5,4,66298.0,3276800,0,57540608,0,4,55.23,16617.0,4,8000,0,50,0,1242,0,0.003324
321,2025-12-04 15:03:27,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,HetSched,single_canny,"[[1,0,0,0,0]]",[],4041.0,1.0,1,4041.0,262144,507904,148144,1,0,4.34,4041.0,1,8000,0,4,8,,0,0.001074
322,2025-12-04 15:03:28,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,HetSched,single_deblur,"[[0,1,0,0,0]]",[],16560.0,1.0,1,16560.0,0,1687552,345580,1,0,72.89,16560.0,1,8000,0,0,26,,0,0.004402
323,2025-12-04 15:03:29,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,HetSched,single_gru,"[[0,0,1,0,0]]",[],2377.0,1.0,1,2377.0,7274496,0,6881280,1,0,1.25,2377.0,1,8000,0,111,0,,0,0.000525
324,2025-12-04 15:03:29,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,HetSched,single_harris,"[[0,0,0,1,0]]",[],7204.0,1.0,1,7204.0,262144,638976,541564,1,0,13.39,7204.0,1,8000,0,4,10,,0,0.001859
325,2025-12-04 15:03:30,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,HetSched,single_lstm,"[[0,0,0,0,1]]",[],3361.0,1.0,1,3361.0,5701632,0,10551296,1,0,2.39,3361.0,1,8000,0,87,0,,0,0.000712
326,2025-12-04 15:03:31,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,HetSched,mixed_balanced,"[[1,1,1,1,1]]",[],11833.2,2.8,5,59166.0,13238272,1163264,20401176,3,2,176.01,25282.0,5,8000,0,202,18,81852149,0,0.006962
327,2025-12-04 15:03:32,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,HetSched,mixed_vision_heavy,"[[2,2,0,2,0]]",[],26294.166667,3.0,6,157765.0,786432,2441216,5560368,1,5,757.22,53619.0,6,8000,0,12,38,272734309,0,0.014122
328,2025-12-04 15:03:33,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,HetSched,mixed_ml_heavy,"[[0,0,2,0,2]]",[],6941.25,2.5,4,27765.0,25690112,0,35127296,2,2,28.23,11466.0,4,8000,0,392,0,14893305,0,0.002462
329,2025-12-04 15:03:34,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,FCFS,single_canny,"[[1,0,0,0,0]]",[],4041.0,1.0,1,4041.0,262144,507904,148144,1,0,4.34,4041.0,1,8000,0,4,8,,0,0.001074
330,2025-12-04 15:03:34,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,FCFS,single_deblur,"[[0,1,0,0,0]]",[],16560.0,1.0,1,16560.0,0,1687552,345580,1,0,72.89,16560.0,1,8000,0,0,26,,0,0.004402
331,2025-12-04 15:03:35,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,FCFS,single_gru,"[[0,0,1,0,0]]",[],2818.0,1.0,1,2818.0,5636096,0,8519680,1,0,1.69,2818.0,1,8000,0,86,0,,0,0.000599
332,2025-12-04 15:03:35,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,FCFS,single_harris,"[[0,0,0,1,0]]",[],7204.0,1.0,1,7204.0,262144,638976,541564,1,0,13.39,7204.0,1,8000,0,4,10,,0,0.001859
333,2025-12-04 15:03:36,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,FCFS,single_lstm,"[[0,0,0,0,1]]",[],3853.0,1.0,1,3853.0,4128768,0,12124160,1,0,3.06,3853.0,1,8000,0,63,0,,0,0.000794
334,2025-12-04 15:03:37,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,FCFS,mixed_balanced,"[[1,1,1,1,1]]",[],11308.4,2.8,5,56542.0,10223616,1490944,23088152,4,1,181.34,25641.0,5,8000,0,156,23,69031859,0,0.007072
335,2025-12-04 15:03:38,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,FCFS,mixed_vision_heavy,"[[2,2,0,2,0]]",[],24918.333333,3.0,6,149510.0,917504,2179072,5691440,2,4,732.95,52742.0,6,8000,0,14,34,352902017,0,0.013897
336,2025-12-04 15:03:39,SoC.i1_g1_cv1_h4_e1_c1_el1.txt,FCFS,mixed_ml_heavy,"[[0,0,2,0,2]]",[],15368.0,2.5,4,61472.0,5242880,0,55574528,0,4,53.85,16387.0,4,8000,0,80,0,1343604,0,0.003286
337,2025-12-04 15:03:40,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,RELIEF,single_canny,"[[1,0,0,0,0]]",[],4018.0,1.0,1,4018.0,327680,573440,17072,1,0,4.29,4018.0,1,8000,10,5,9,,0,0.001069
338,2025-12-04 15:03:41,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,RELIEF,single_deblur,"[[0,1,0,0,0]]",[],16560.0,1.0,1,16560.0,0,1687552,345580,1,0,72.89,16560.0,1,8000,22,0,26,,0,0.004402
339,2025-12-04 15:03:41,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,RELIEF,single_gru,"[[0,0,1,0,0]]",[],2315.0,1.0,1,2315.0,7274496,0,6881280,1,0,1.19,2315.0,1,8000,104,111,0,,0,0.000515
340,2025-12-04 15:03:42,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,RELIEF,single_harris,"[[0,0,0,1,0]]",[],6838.0,1.0,1,6838.0,327680,507904,607100,1,0,12.29,6838.0,1,8000,12,5,8,,0,0.001797
341,2025-12-04 15:03:42,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,RELIEF,single_lstm,"[[0,0,0,0,1]]",[],2859.0,1.0,1,2859.0,7798784,0,8454144,1,0,1.79,2859.0,1,8000,120,119,0,,0,0.000626
342,2025-12-04 15:03:43,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,RELIEF,mixed_balanced,"[[1,1,1,1,1]]",[],14026.6,2.8,5,70133.0,15466496,1228800,18107416,2,3,186.38,26068.0,5,8000,252,236,19,98370371,0,0.00715
343,2025-12-04 15:03:45,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,RELIEF,mixed_vision_heavy,"[[2,2,0,2,0]]",[],23771.5,3.0,6,142629.0,851968,3162112,4773936,2,4,747.43,53173.0,6,8000,69,13,49,285160216,0,0.014057
344,2025-12-04 15:03:46,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,RELIEF,mixed_ml_heavy,"[[0,0,2,0,2]]",[],13751.5,2.5,4,55006.0,15269888,0,45547520,0,4,39.34,13794.0,4,8000,205,233,0,1242,0,0.002852
345,2025-12-04 15:03:46,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,LL,single_canny,"[[1,0,0,0,0]]",[],4018.0,1.0,1,4018.0,327680,573440,17072,1,0,4.29,4018.0,1,8000,0,5,9,,0,0.001069
346,2025-12-04 15:03:47,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,LL,single_deblur,"[[0,1,0,0,0]]",[],16560.0,1.0,1,16560.0,0,1687552,345580,1,0,72.89,16560.0,1,8000,0,0,26,,0,0.004402
347,2025-12-04 15:03:47,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,LL,single_gru,"[[0,0,1,0,0]]",[],2939.0,1.0,1,2939.0,4653056,0,9502720,1,0,1.82,2939.0,1,8000,0,71,0,,0,0.000619
348,2025-12-04 15:03:48,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,LL,single_harris,"[[0,0,0,1,0]]",[],6853.0,1.0,1,6853.0,262144,507904,672636,1,0,12.34,6853.0,1,8000,0,4,8,,0,0.0018
349,2025-12-04 15:03:49,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,LL,single_lstm,"[[0,0,0,0,1]]",[],4058.0,1.0,1,4058.0,3080192,0,13172736,1,0,3.36,4058.0,1,8000,0,47,0,,0,0.000828
350,2025-12-04 15:03:50,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,LL,mixed_balanced,"[[1,1,1,1,1]]",[],15227.0,2.8,5,76135.0,7995392,1032192,25775128,2,3,201.09,27214.0,5,8000,0,122,16,97294974,0,0.007389
351,2025-12-04 15:03:51,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,LL,mixed_vision_heavy,"[[2,2,0,2,0]]",[],27192.333333,3.0,6,163154.0,655360,2506752,5625904,0,6,784.06,54652.0,6,8000,0,10,39,158311469,0,0.014346
352,2025-12-04 15:03:52,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,LL,mixed_ml_heavy,"[[0,0,2,0,2]]",[],16591.5,2.5,4,66366.0,3080192,0,57737216,0,4,55.35,16634.0,4,8000,0,47,0,1242,0,0.003327
353,2025-12-04 15:03:52,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,GEDF_D,single_canny,"[[1,0,0,0,0]]",[],4041.0,1.0,1,4041.0,262144,507904,148144,1,0,4.34,4041.0,1,8000,0,4,8,,0,0.001074
354,2025-12-04 15:03:53,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,GEDF_D,single_deblur,"[[0,1,0,0,0]]",[],16560.0,1.0,1,16560.0,0,1687552,345580,1,0,72.89,16560.0,1,8000,0,0,26,,0,0.004402
355,2025-12-04 15:03:54,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,GEDF_D,single_gru,"[[0,0,1,0,0]]",[],2818.0,1.0,1,2818.0,5636096,0,8519680,1,0,1.69,2818.0,1,8000,0,86,0,,0,0.000599
356,2025-12-04 15:03:54,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,GEDF_D,single_harris,"[[0,0,0,1,0]]",[],7204.0,1.0,1,7204.0,262144,638976,541564,1,0,13.39,7204.0,1,8000,0,4,10,,0,0.001859
357,2025-12-04 15:03:55,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,GEDF_D,single_lstm,"[[0,0,0,0,1]]",[],3853.0,1.0,1,3853.0,4128768,0,12124160,1,0,3.06,3853.0,1,8000,0,63,0,,0,0.000794
358,2025-12-04 15:03:56,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,GEDF_D,mixed_balanced,"[[1,1,1,1,1]]",[],10711.2,2.8,5,53556.0,10223616,1556480,23022616,4,1,181.5,25632.0,5,8000,0,156,24,69589191,0,0.007081
359,2025-12-04 15:03:57,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,GEDF_D,mixed_vision_heavy,"[[2,2,0,2,0]]",[],24918.333333,3.0,6,149510.0,917504,2179072,5691440,2,4,732.95,52742.0,6,8000,0,14,34,352902017,0,0.013897
360,2025-12-04 15:03:58,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,GEDF_D,mixed_ml_heavy,"[[0,0,2,0,2]]",[],15368.0,2.5,4,61472.0,5242880,0,55574528,0,4,53.85,16387.0,4,8000,0,80,0,1343604,0,0.003286
361,2025-12-04 15:03:59,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,GEDF_N,single_canny,"[[1,0,0,0,0]]",[],4018.0,1.0,1,4018.0,327680,573440,17072,1,0,4.29,4018.0,1,8000,0,5,9,,0,0.001069
362,2025-12-04 15:03:59,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,GEDF_N,single_deblur,"[[0,1,0,0,0]]",[],16560.0,1.0,1,16560.0,0,1687552,345580,1,0,72.89,16560.0,1,8000,0,0,26,,0,0.004402
363,2025-12-04 15:04:00,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,GEDF_N,single_gru,"[[0,0,1,0,0]]",[],2939.0,1.0,1,2939.0,4653056,0,9502720,1,0,1.82,2939.0,1,8000,0,71,0,,0,0.000619
364,2025-12-04 15:04:01,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,GEDF_N,single_harris,"[[0,0,0,1,0]]",[],6853.0,1.0,1,6853.0,262144,507904,672636,1,0,12.34,6853.0,1,8000,0,4,8,,0,0.0018
365,2025-12-04 15:04:01,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,GEDF_N,single_lstm,"[[0,0,0,0,1]]",[],4058.0,1.0,1,4058.0,3080192,0,13172736,1,0,3.36,4058.0,1,8000,0,47,0,,0,0.000828
366,2025-12-04 15:04:02,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,GEDF_N,mixed_balanced,"[[1,1,1,1,1]]",[],13250.4,2.8,5,66252.0,7995392,1097728,25709592,3,2,181.65,25696.0,5,8000,0,122,17,82961190,0,0.007069
367,2025-12-04 15:04:04,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,GEDF_N,mixed_vision_heavy,"[[2,2,0,2,0]]",[],26830.0,3.0,6,160980.0,655360,2637824,5494832,1,5,782.8,54672.0,6,8000,0,10,41,211285687,0,0.014318
368,2025-12-04 15:04:05,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,GEDF_N,mixed_ml_heavy,"[[0,0,2,0,2]]",[],16574.5,2.5,4,66298.0,3276800,0,57540608,0,4,55.23,16617.0,4,8000,0,50,0,1242,0,0.003324
369,2025-12-04 15:04:05,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,HetSched,single_canny,"[[1,0,0,0,0]]",[],4041.0,1.0,1,4041.0,262144,507904,148144,1,0,4.34,4041.0,1,8000,0,4,8,,0,0.001074
370,2025-12-04 15:04:06,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,HetSched,single_deblur,"[[0,1,0,0,0]]",[],16560.0,1.0,1,16560.0,0,1687552,345580,1,0,72.89,16560.0,1,8000,0,0,26,,0,0.004402
371,2025-12-04 15:04:06,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,HetSched,single_gru,"[[0,0,1,0,0]]",[],2377.0,1.0,1,2377.0,7274496,0,6881280,1,0,1.25,2377.0,1,8000,0,111,0,,0,0.000525
372,2025-12-04 15:04:07,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,HetSched,single_harris,"[[0,0,0,1,0]]",[],7204.0,1.0,1,7204.0,262144,638976,541564,1,0,13.39,7204.0,1,8000,0,4,10,,0,0.001859
373,2025-12-04 15:04:08,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,HetSched,single_lstm,"[[0,0,0,0,1]]",[],3361.0,1.0,1,3361.0,5701632,0,10551296,1,0,2.39,3361.0,1,8000,0,87,0,,0,0.000712
374,2025-12-04 15:04:09,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,HetSched,mixed_balanced,"[[1,1,1,1,1]]",[],11833.2,2.8,5,59166.0,13238272,1163264,20401176,3,2,176.01,25282.0,5,8000,0,202,18,81852149,0,0.006962
375,2025-12-04 15:04:10,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,HetSched,mixed_vision_heavy,"[[2,2,0,2,0]]",[],26294.166667,3.0,6,157765.0,786432,2441216,5560368,1,5,757.22,53619.0,6,8000,0,12,38,272734309,0,0.014122
376,2025-12-04 15:04:11,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,HetSched,mixed_ml_heavy,"[[0,0,2,0,2]]",[],6941.25,2.5,4,27765.0,25690112,0,35127296,2,2,28.23,11466.0,4,8000,0,392,0,14893305,0,0.002462
377,2025-12-04 15:04:11,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,FCFS,single_canny,"[[1,0,0,0,0]]",[],4041.0,1.0,1,4041.0,262144,507904,148144,1,0,4.34,4041.0,1,8000,0,4,8,,0,0.001074
378,2025-12-04 15:04:12,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,FCFS,single_deblur,"[[0,1,0,0,0]]",[],16560.0,1.0,1,16560.0,0,1687552,345580,1,0,72.89,16560.0,1,8000,0,0,26,,0,0.004402
379,2025-12-04 15:04:13,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,FCFS,single_gru,"[[0,0,1,0,0]]",[],2818.0,1.0,1,2818.0,5636096,0,8519680,1,0,1.69,2818.0,1,8000,0,86,0,,0,0.000599
380,2025-12-04 15:04:13,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,FCFS,single_harris,"[[0,0,0,1,0]]",[],7204.0,1.0,1,7204.0,262144,638976,541564,1,0,13.39,7204.0,1,8000,0,4,10,,0,0.001859
381,2025-12-04 15:04:14,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,FCFS,single_lstm,"[[0,0,0,0,1]]",[],3853.0,1.0,1,3853.0,4128768,0,12124160,1,0,3.06,3853.0,1,8000,0,63,0,,0,0.000794
382,2025-12-04 15:04:15,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,FCFS,mixed_balanced,"[[1,1,1,1,1]]",[],11308.4,2.8,5,56542.0,10223616,1490944,23088152,4,1,181.34,25641.0,5,8000,0,156,23,69031859,0,0.007072
383,2025-12-04 15:04:16,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,FCFS,mixed_vision_heavy,"[[2,2,0,2,0]]",[],24918.333333,3.0,6,149510.0,917504,2179072,5691440,2,4,732.95,52742.0,6,8000,0,14,34,352902017,0,0.013897
384,2025-12-04 15:04:17,SoC.i1_g1_cv1_h1_e4_c1_el1.txt,FCFS,mixed_ml_heavy,"[[0,0,2,0,2]]",[],15368.0,2.5,4,61472.0,5242880,0,55574528,0,4,53.85,16387.0,4,8000,0,80,0,1343604,0,0.003286
385,2025-12-04 15:04:18,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,RELIEF,single_canny,"[[1,0,0,0,0]]",[],4018.0,1.0,1,4018.0,327680,573440,17072,1,0,4.29,4018.0,1,8000,10,5,9,,0,0.001069
386,2025-12-04 15:04:18,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,RELIEF,single_deblur,"[[0,1,0,0,0]]",[],16560.0,1.0,1,16560.0,0,1687552,345580,1,0,72.89,16560.0,1,8000,22,0,26,,0,0.004402
387,2025-12-04 15:04:19,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,RELIEF,single_gru,"[[0,0,1,0,0]]",[],2315.0,1.0,1,2315.0,7274496,0,6881280,1,0,1.19,2315.0,1,8000,104,111,0,,0,0.000515
388,2025-12-04 15:04:20,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,RELIEF,single_harris,"[[0,0,0,1,0]]",[],6838.0,1.0,1,6838.0,327680,507904,607100,1,0,12.29,6838.0,1,8000,12,5,8,,0,0.001797
389,2025-12-04 15:04:20,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,RELIEF,single_lstm,"[[0,0,0,0,1]]",[],2859.0,1.0,1,2859.0,7798784,0,8454144,1,0,1.79,2859.0,1,8000,120,119,0,,0,0.000626
390,2025-12-04 15:04:21,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,RELIEF,mixed_balanced,"[[1,1,1,1,1]]",[],14026.6,2.8,5,70133.0,15466496,1228800,18107416,2,3,186.38,26068.0,5,8000,252,236,19,98370371,0,0.00715
391,2025-12-04 15:04:23,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,RELIEF,mixed_vision_heavy,"[[2,2,0,2,0]]",[],23771.5,3.0,6,142629.0,851968,3162112,4773936,2,4,747.43,53173.0,6,8000,69,13,49,285160216,0,0.014057
392,2025-12-04 15:04:23,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,RELIEF,mixed_ml_heavy,"[[0,0,2,0,2]]",[],13751.5,2.5,4,55006.0,15269888,0,45547520,0,4,39.34,13794.0,4,8000,205,233,0,1242,0,0.002852
393,2025-12-04 15:04:24,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,LL,single_canny,"[[1,0,0,0,0]]",[],4018.0,1.0,1,4018.0,327680,573440,17072,1,0,4.29,4018.0,1,8000,0,5,9,,0,0.001069
394,2025-12-04 15:04:25,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,LL,single_deblur,"[[0,1,0,0,0]]",[],16560.0,1.0,1,16560.0,0,1687552,345580,1,0,72.89,16560.0,1,8000,0,0,26,,0,0.004402
395,2025-12-04 15:04:25,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,LL,single_gru,"[[0,0,1,0,0]]",[],2939.0,1.0,1,2939.0,4653056,0,9502720,1,0,1.82,2939.0,1,8000,0,71,0,,0,0.000619
396,2025-12-04 15:04:26,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,LL,single_harris,"[[0,0,0,1,0]]",[],6853.0,1.0,1,6853.0,262144,507904,672636,1,0,12.34,6853.0,1,8000,0,4,8,,0,0.0018
397,2025-12-04 15:04:27,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,LL,single_lstm,"[[0,0,0,0,1]]",[],4058.0,1.0,1,4058.0,3080192,0,13172736,1,0,3.36,4058.0,1,8000,0,47,0,,0,0.000828
398,2025-12-04 15:04:28,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,LL,mixed_balanced,"[[1,1,1,1,1]]",[],15227.0,2.8,5,76135.0,7995392,1032192,25775128,2,3,201.09,27214.0,5,8000,0,122,16,97294974,0,0.007389
399,2025-12-04 15:04:29,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,LL,mixed_vision_heavy,"[[2,2,0,2,0]]",[],27192.333333,3.0,6,163154.0,655360,2506752,5625904,0,6,784.06,54652.0,6,8000,0,10,39,158311469,0,0.014346
400,2025-12-04 15:04:30,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,LL,mixed_ml_heavy,"[[0,0,2,0,2]]",[],16591.5,2.5,4,66366.0,3080192,0,57737216,0,4,55.35,16634.0,4,8000,0,47,0,1242,0,0.003327
401,2025-12-04 15:04:30,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,GEDF_D,single_canny,"[[1,0,0,0,0]]",[],4041.0,1.0,1,4041.0,262144,507904,148144,1,0,4.34,4041.0,1,8000,0,4,8,,0,0.001074
402,2025-12-04 15:04:31,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,GEDF_D,single_deblur,"[[0,1,0,0,0]]",[],16560.0,1.0,1,16560.0,0,1687552,345580,1,0,72.89,16560.0,1,8000,0,0,26,,0,0.004402
403,2025-12-04 15:04:32,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,GEDF_D,single_gru,"[[0,0,1,0,0]]",[],2818.0,1.0,1,2818.0,5636096,0,8519680,1,0,1.69,2818.0,1,8000,0,86,0,,0,0.000599
404,2025-12-04 15:04:32,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,GEDF_D,single_harris,"[[0,0,0,1,0]]",[],7204.0,1.0,1,7204.0,262144,638976,541564,1,0,13.39,7204.0,1,8000,0,4,10,,0,0.001859
405,2025-12-04 15:04:33,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,GEDF_D,single_lstm,"[[0,0,0,0,1]]",[],3853.0,1.0,1,3853.0,4128768,0,12124160,1,0,3.06,3853.0,1,8000,0,63,0,,0,0.000794
406,2025-12-04 15:04:34,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,GEDF_D,mixed_balanced,"[[1,1,1,1,1]]",[],10711.2,2.8,5,53556.0,10223616,1556480,23022616,4,1,181.5,25632.0,5,8000,0,156,24,69589191,0,0.007081
407,2025-12-04 15:04:35,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,GEDF_D,mixed_vision_heavy,"[[2,2,0,2,0]]",[],24918.333333,3.0,6,149510.0,917504,2179072,5691440,2,4,732.95,52742.0,6,8000,0,14,34,352902017,0,0.013897
408,2025-12-04 15:04:36,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,GEDF_D,mixed_ml_heavy,"[[0,0,2,0,2]]",[],15368.0,2.5,4,61472.0,5242880,0,55574528,0,4,53.85,16387.0,4,8000,0,80,0,1343604,0,0.003286
409,2025-12-04 15:04:37,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,GEDF_N,single_canny,"[[1,0,0,0,0]]",[],4018.0,1.0,1,4018.0,327680,573440,17072,1,0,4.29,4018.0,1,8000,0,5,9,,0,0.001069
410,2025-12-04 15:04:38,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,GEDF_N,single_deblur,"[[0,1,0,0,0]]",[],16560.0,1.0,1,16560.0,0,1687552,345580,1,0,72.89,16560.0,1,8000,0,0,26,,0,0.004402
411,2025-12-04 15:04:38,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,GEDF_N,single_gru,"[[0,0,1,0,0]]",[],2939.0,1.0,1,2939.0,4653056,0,9502720,1,0,1.82,2939.0,1,8000,0,71,0,,0,0.000619
412,2025-12-04 15:04:39,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,GEDF_N,single_harris,"[[0,0,0,1,0]]",[],6853.0,1.0,1,6853.0,262144,507904,672636,1,0,12.34,6853.0,1,8000,0,4,8,,0,0.0018
413,2025-12-04 15:04:39,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,GEDF_N,single_lstm,"[[0,0,0,0,1]]",[],4058.0,1.0,1,4058.0,3080192,0,13172736,1,0,3.36,4058.0,1,8000,0,47,0,,0,0.000828
